salario_inicial_sm_2024,edad,salario_pyg_real,salario_sm_2024_ref,capital_pyg_real,aporte_mensual_pyg_real,anos_experiencia
5,37.166666666666664,16618889.193548512,5.8967444365885555,377757458.6998483,3656155.6225806726,7.166666666666664
5,37.25,16618889.193548512,5.8967444365885555,383931997.3804279,3656155.6225806726,7.25
5,37.333333333333336,16618889.193548512,5.8967444365885555,390147699.65221137,3656155.6225806726,7.333333333333336
5,37.416666666666664,16618889.193548512,5.8967444365885555,396404839.9391401,3656155.6225806726,7.416666666666664
5,37.5,16618889.193548512,5.8967444365885555,402703694.4946483,3656155.6225806726,7.5
5,37.583333333333336,16618889.193548512,5.8967444365885555,409044541.4138599,3656155.6225806726,7.583333333333336
5,37.666666666666664,16618889.193548512,5.8967444365885555,415427660.6458663,3656155.6225806726,7.666666666666664
5,37.75,16618889.193548512,5.8967444365885555,421853334.006086,3656155.6225806726,7.75
5,37.833333333333336,16618889.193548512,5.8967444365885555,428321845.1887072,3656155.6225806726,7.833333333333336
5,37.916666666666664,16618889.193548512,5.8967444365885555,434833479.77921253,3656155.6225806726,7.916666666666664
5,38.0,16785078.085483998,5.955711880954442,441388525.2669879,3692717.1788064796,8.0
5,38.083333333333336,16785078.085483998,5.955711880954442,448023832.61424094,3692717.1788064796,8.083333333333336
5,38.166666666666664,16785078.085483998,5.955711880954442,454703375.343809,3692717.1788064796,8.166666666666664
5,38.25,16785078.085483998,5.955711880954442,461427448.35824084,3692717.1788064796,8.25
5,38.333333333333336,16785078.085483998,5.955711880954442,468196348.52610224,3692717.1788064796,8.333333333333336
5,38.416666666666664,16785078.085483998,5.955711880954442,475010374.6950827,3692717.1788064796,8.416666666666664
5,38.5,16785078.085483998,5.955711880954442,481869827.7051897,3692717.1788064796,8.5
5,38.583333333333336,16785078.085483998,5.955711880954442,488775010.40203077,3692717.1788064796,8.583333333333336
5,38.666666666666664,16785078.085483998,5.955711880954442,495726227.6501841,3692717.1788064796,8.666666666666664
5,38.75,16785078.085483998,5.955711880954442,502723786.34665847,3692717.1788064796,8.75
5,38.833333333333336,16785078.085483998,5.955711880954442,509767995.43444264,3692717.1788064796,8.833333333333336
5,38.916666666666664,16785078.085483998,5.955711880954442,516859165.9161454,3692717.1788064796,8.916666666666664
5,39.0,16952928.866338838,6.015268999763986,523997610.86772615,3729644.3505945443,9.0
5,39.083333333333336,16952928.866338838,6.015268999763986,531220572.62410545,3729644.3505945443,9.083333333333336
5,39.166666666666664,16952928.866338838,6.015268999763986,538491687.4588606,3729644.3505945443,9.166666666666664
5,39.25,16952928.866338838,6.015268999763986,545811276.3925142,3729644.3505945443,9.25
5,39.333333333333336,16952928.866338838,6.015268999763986,553179662.5857254,3729644.3505945443,9.333333333333336
5,39.416666666666664,16952928.866338838,6.015268999763986,560597171.3535581,3729644.3505945443,9.416666666666664
5,39.5,16952928.866338838,6.015268999763986,568064130.179843,3729644.3505945443,9.5
5,39.583333333333336,16952928.866338838,6.015268999763986,575580868.7316364,3729644.3505945443,9.583333333333336
5,39.666666666666664,16952928.866338838,6.015268999763986,583147718.8737751,3729644.3505945443,9.666666666666664
5,39.75,16952928.866338838,6.015268999763986,590765014.6835281,3729644.3505945443,9.75
5,39.833333333333336,16952928.866338838,6.015268999763986,598433092.4653461,3729644.3505945443,9.833333333333336
5,39.916666666666664,16952928.866338838,6.015268999763986,606152290.7657095,3729644.3505945443,9.916666666666664
5,40.0,18834703.97050245,6.682963858737789,613922950.3880754,4143634.873510539,10.0
5,40.083333333333336,18834703.97050245,6.682963858737789,622159404.9308397,4143634.873510539,10.083333333333336
5,40.166666666666664,18834703.97050245,6.682963858737789,630450769.1705557,4143634.873510539,10.166666666666664
5,40.25,18834703.97050245,6.682963858737789,638797409.1718699,4143634.873510539,10.25
5,40.333333333333336,18834703.97050245,6.682963858737789,647199693.4398594,4143634.873510539,10.333333333333336
5,40.416666666666664,18834703.97050245,6.682963858737789,655657992.9363022,4143634.873510539,10.416666666666664
5,40.5,18834703.97050245,6.682963858737789,664172681.0960547,4143634.873510539,10.5
5,40.583333333333336,18834703.97050245,6.682963858737789,672744133.8435388,4143634.873510539,10.583333333333336
5,40.666666666666664,18834703.97050245,6.682963858737789,681372729.6093395,4143634.873510539,10.666666666666664
5,40.75,18834703.97050245,6.682963858737789,690058849.3469121,4143634.873510539,10.75
5,40.833333333333336,18834703.97050245,6.682963858737789,698802876.549402,4143634.873510539,10.833333333333336
5,40.916666666666664,18834703.97050245,6.682963858737789,707605197.2665751,4143634.873510539,10.916666666666664
5,41.0,19023051.010207474,6.749793497325166,716466200.1218626,4185071.2222456443,11.0
5,41.083333333333336,19023051.010207474,6.749793497325166,725427712.678254,4185071.2222456443,11.083333333333336
5,41.166666666666664,19023051.010207474,6.749793497325166,734448968.651688,4185071.2222456443,11.166666666666664
5,41.25,19023051.010207474,6.749793497325166,743530366.3316115,4185071.2222456443,11.25
5,41.333333333333336,19023051.010207474,6.749793497325166,752672306.6627345,4185071.2222456443,11.333333333333336
5,41.416666666666664,19023051.010207474,6.749793497325166,761875193.2627317,4185071.2222456443,11.416666666666664
5,41.5,19023051.010207474,6.749793497325166,771139432.4400622,4185071.2222456443,11.5
5,41.583333333333336,19023051.010207474,6.749793497325166,780465433.2119082,4185071.2222456443,11.583333333333336
5,41.666666666666664,19023051.010207474,6.749793497325166,789853607.3222332,4185071.2222456443,11.666666666666664
5,41.75,19023051.010207474,6.749793497325166,799304369.2599604,4185071.2222456443,11.75
5,41.833333333333336,19023051.010207474,6.749793497325166,808818136.2772725,4185071.2222456443,11.833333333333336
5,41.916666666666664,19023051.010207474,6.749793497325166,818395328.4080333,4185071.2222456443,11.916666666666664
5,42.0,19213281.52030955,6.817291432298418,828036368.4863324,4226921.934468101,12.0
5,42.083333333333336,19213281.52030955,6.817291432298418,837783532.8773761,4226921.934468101,12.083333333333336
5,42.166666666666664,19213281.52030955,6.817291432298418,847595678.36436,4226921.934468101,12.166666666666664
5,42.25,19213281.52030955,6.817291432298418,857473238.1545905,4226921.934468101,12.25
5,42.333333333333336,19213281.52030955,6.817291432298418,867416648.3434225,4226921.934468101,12.333333333333336
5,42.416666666666664,19213281.52030955,6.817291432298418,877426347.9335134,4226921.934468101,12.416666666666664
5,42.5,19213281.52030955,6.817291432298418,887502778.8542049,4226921.934468101,12.5
5,42.583333333333336,19213281.52030955,6.817291432298418,897646385.9810344,4226921.934468101,12.583333333333336
5,42.666666666666664,19213281.52030955,6.817291432298418,907857617.1553761,4226921.934468101,12.666666666666664
5,42.75,19213281.52030955,6.817291432298418,918136923.2042134,4226921.934468101,12.75
5,42.833333333333336,19213281.52030955,6.817291432298418,928484757.9600428,4226921.934468101,12.833333333333336
5,42.916666666666664,19213281.52030955,6.817291432298418,938901578.2809112,4226921.934468101,12.916666666666664
5,43.0,19405414.335512646,6.8854643466214025,949387844.0705854,4269191.153812782,13.0
5,43.083333333333336,19405414.335512646,6.8854643466214025,959986287.518202,4269191.153812782,13.083333333333336
5,43.166666666666664,19405414.335512646,6.8854643466214025,970655387.2554693,4269191.153812782,13.166666666666664
5,43.25,19405414.335512646,6.8854643466214025,981395614.3243185,4269191.153812782,13.25
5,43.333333333333336,19405414.335512646,6.8854643466214025,992207442.90696,4269191.153812782,13.333333333333336
5,43.416666666666664,19405414.335512646,6.8854643466214025,1003091350.3468192,4269191.153812782,13.416666666666664
5,43.5,19405414.335512646,6.8854643466214025,1014047817.1696106,4269191.153812782,13.5
5,43.583333333333336,19405414.335512646,6.8854643466214025,1025077327.104554,4269191.153812782,13.583333333333336
5,43.666666666666664,19405414.335512646,6.8854643466214025,1036180367.1057304,4269191.153812782,13.666666666666664
5,43.75,19405414.335512646,6.8854643466214025,1047357427.3735813,4269191.153812782,13.75
5,43.833333333333336,19405414.335512646,6.8854643466214025,1058609001.3765512,4269191.153812782,13.833333333333336
5,43.916666666666664,19405414.335512646,6.8854643466214025,1069935585.8728741,4269191.153812782,13.916666666666664
5,44.0,19599468.478867773,6.954318990087617,1081337680.932506,4311883.06535091,14.0
5,44.083333333333336,19599468.478867773,6.954318990087617,1092858481.8707404,4311883.06535091,14.083333333333336
5,44.166666666666664,19599468.478867773,6.954318990087617,1104456088.148563,4311883.06535091,14.166666666666664
5,44.25,19599468.478867773,6.954318990087617,1116131011.801571,4311883.06535091,14.25
5,44.333333333333336,19599468.478867773,6.954318990087617,1127883768.2789323,4311883.06535091,14.333333333333336
5,44.416666666666664,19599468.478867773,6.954318990087617,1139714876.466143,4311883.06535091,14.416666666666664
5,44.5,19599468.478867773,6.954318990087617,1151624858.7079349,4311883.06535091,14.5
5,44.583333333333336,19599468.478867773,6.954318990087617,1163614240.8313386,4311883.06535091,14.583333333333336
5,44.666666666666664,19599468.478867773,6.954318990087617,1175683552.1688986,4311883.06535091,14.666666666666664
5,44.75,19599468.478867773,6.954318990087617,1187833325.5820422,4311883.06535091,14.75
5,44.833333333333336,19599468.478867773,6.954318990087617,1200064097.4846067,4311883.06535091,14.833333333333336
5,44.916666666666664,19599468.478867773,6.954318990087617,1212376407.8665216,4311883.06535091,14.916666666666664
5,45.0,21775009.4800221,7.7262483979873435,1224770800.3176494,4790502.085604861,15.0
5,45.083333333333336,21775009.4800221,7.7262483979873435,1237726441.0720384,4790502.085604861,15.083333333333336
5,45.166666666666664,21775009.4800221,7.7262483979873435,1250768452.76479,4790502.085604861,15.166666666666664
5,45.25,21775009.4800221,7.7262483979873435,1263897411.2021601,4790502.085604861,15.25
5,45.333333333333336,21775009.4800221,7.7262483979873435,1277113896.0291126,4790502.085604861,15.333333333333336
5,45.416666666666664,21775009.4800221,7.7262483979873435,1290418490.7549114,4790502.085604861,15.416666666666664
5,45.5,21775009.4800221,7.7262483979873435,1303811782.7788823,4790502.085604861,15.5
5,45.583333333333336,21775009.4800221,7.7262483979873435,1317294363.4163463,4790502.085604861,15.583333333333336
5,45.666666666666664,21775009.4800221,7.7262483979873435,1330866827.9247267,4790502.085604861,15.666666666666664
5,45.75,21775009.4800221,7.7262483979873435,1344529775.5298297,4790502.085604861,15.75
5,45.833333333333336,21775009.4800221,7.7262483979873435,1358283809.4523,4790502.085604861,15.833333333333336
5,45.916666666666664,21775009.4800221,7.7262483979873435,1372129536.9342535,4790502.085604861,15.916666666666664
5,46.0,21992759.57482232,7.803510881967218,1386067569.2660866,4838407.106460911,16.0
5,46.08333333333333,21992759.57482232,7.803510881967218,1400146426.8343213,4838407.106460911,16.08333333333333
5,46.16666666666667,21992759.57482232,7.803510881967218,1414319143.4530108,4838407.106460911,16.16666666666667
5,46.25,21992759.57482232,7.803510881967218,1428586344.8491583,4838407.106460911,16.25
5,46.33333333333333,21992759.57482232,7.803510881967218,1442948660.9212801,4838407.106460911,16.33333333333333
5,46.41666666666667,21992759.57482232,7.803510881967218,1457406725.767216,4838407.106460911,16.41666666666667
5,46.5,21992759.57482232,7.803510881967218,1471961177.7121248,4838407.106460911,16.5
5,46.58333333333333,21992759.57482232,7.803510881967218,1486612659.3366663,4838407.106460911,16.58333333333333
5,46.66666666666667,21992759.57482232,7.803510881967218,1501361817.5053716,4838407.106460911,16.66666666666667
5,46.75,21992759.57482232,7.803510881967218,1516209303.3952014,4838407.106460911,16.75
5,46.83333333333333,21992759.57482232,7.803510881967218,1531155772.5242968,4838407.106460911,16.83333333333333
5,46.91666666666667,21992759.57482232,7.803510881967218,1546201884.7809196,4838407.106460911,16.91666666666667
5,47.0,22212687.170570545,7.88154599078689,1561348304.4525864,4886791.17752552,17.0
5,47.08333333333333,22212687.170570545,7.88154599078689,1576644084.3264625,4886791.17752552,17.08333333333333
5,47.16666666666667,22212687.170570545,7.88154599078689,1592041836.0661643,4886791.17752552,17.16666666666667
5,47.25,22212687.170570545,7.88154599078689,1607542239.4841309,4886791.17752552,17.25
5,47.33333333333333,22212687.170570545,7.88154599078689,1623145978.9248838,4886791.17752552,17.33333333333333
5,47.41666666666667,22212687.170570545,7.88154599078689,1638853743.2952418,4886791.17752552,17.41666666666667
5,47.5,22212687.170570545,7.88154599078689,1654666226.0947356,4886791.17752552,17.5
5,47.58333333333333,22212687.170570545,7.88154599078689,1670584125.446226,4886791.17752552,17.58333333333333
5,47.66666666666667,22212687.170570545,7.88154599078689,1686608144.1267262,4886791.17752552,17.66666666666667
5,47.75,22212687.170570545,7.88154599078689,1702738989.5984297,4886791.17752552,17.75
5,47.83333333333333,22212687.170570545,7.88154599078689,1718977374.0399446,4886791.17752552,17.83333333333333
5,47.91666666666667,22212687.170570545,7.88154599078689,1735324014.3777363,4886791.17752552,17.91666666666667
5,48.0,22434814.042276252,7.9603614506947595,1751779632.31778,4935659.089300776,18.0
5,48.08333333333333,22434814.042276252,7.9603614506947595,1768393822.2891994,4935659.089300776,18.08333333333333
5,48.16666666666667,22434814.042276252,7.9603614506947595,1785118773.5270948,4935659.089300776,18.16666666666667
5,48.25,22434814.042276252,7.9603614506947595,1801955224.4399095,4935659.089300776,18.25
5,48.33333333333333,22434814.042276252,7.9603614506947595,1818903918.3588097,4935659.089300776,18.33333333333333
5,48.41666666666667,22434814.042276252,7.9603614506947595,1835965603.5705025,4935659.089300776,18.41666666666667
5,48.5,22434814.042276252,7.9603614506947595,1853141033.3502734,4935659.089300776,18.5
5,48.58333333333333,22434814.042276252,7.9603614506947595,1870430965.9952426,4935659.089300776,18.58333333333333
5,48.66666666666667,22434814.042276252,7.9603614506947595,1887836164.857845,4935659.089300776,18.66666666666667
5,48.75,22434814.042276252,7.9603614506947595,1905357398.3795314,4935659.089300776,18.75
5,48.83333333333333,22434814.042276252,7.9603614506947595,1922995440.1246958,4935659.089300776,18.83333333333333
5,48.91666666666667,22434814.042276252,7.9603614506947595,1940751068.814828,4935659.089300776,18.91666666666667
5,49.0,22659162.182699014,8.039965065201708,1958625068.362894,4985015.680193783,19.0
5,49.08333333333333,22659162.182699014,8.039965065201708,1976667584.4988406,4985015.680193783,19.08333333333333
5,49.16666666666667,22659162.182699014,8.039965065201708,1994830384.0756934,4985015.680193783,19.16666666666667
5,49.25,22659162.182699014,8.039965065201708,2013114268.9830585,4985015.680193783,19.25
5,49.33333333333333,22659162.182699014,8.039965065201708,2031520046.4564726,4985015.680193783,19.33333333333333
5,49.41666666666667,22659162.182699014,8.039965065201708,2050048529.1130428,4985015.680193783,19.41666666666667
5,49.5,22659162.182699014,8.039965065201708,2068700534.9873235,4985015.680193783,19.5
5,49.58333333333333,22659162.182699014,8.039965065201708,2087476887.5674329,4985015.680193783,19.58333333333333
5,49.66666666666667,22659162.182699014,8.039965065201708,2106378415.8314095,4985015.680193783,19.66666666666667
5,49.75,22659162.182699014,8.039965065201708,2125405954.2838125,4985015.680193783,19.75
5,49.83333333333333,22659162.182699014,8.039965065201708,2144560342.992565,4985015.680193783,19.83333333333333
5,49.91666666666667,22659162.182699014,8.039965065201708,2163842427.6260424,4985015.680193783,19.91666666666667
5,50.0,25174329.184978608,8.932401187439098,2183253059.49041,5538352.420695294,20.0
5,50.08333333333333,25174329.184978608,8.932401187439098,2203346432.307708,5538352.420695294,20.08333333333333
5,50.16666666666667,25174329.184978608,8.932401187439098,2223573760.9437876,5538352.420695294,20.16666666666667
5,50.25,25174329.184978608,8.932401187439098,2243935938.4374413,5538352.420695294,20.25
5,50.33333333333333,25174329.184978608,8.932401187439098,2264433863.7810526,5538352.420695294,20.33333333333333
5,50.41666666666667,25174329.184978608,8.932401187439098,2285068441.960288,5538352.420695294,20.41666666666667
5,50.5,25174329.184978608,8.932401187439098,2305840583.994052,5538352.420695294,20.5
5,50.58333333333333,25174329.184978608,8.932401187439098,2326751206.9747076,5538352.420695294,20.58333333333333
5,50.66666666666667,25174329.184978608,8.932401187439098,2347801234.108567,5538352.420695294,20.66666666666667
5,50.75,25174329.184978608,8.932401187439098,2368991594.756653,5538352.420695294,20.75
5,50.83333333333333,25174329.184978608,8.932401187439098,2390323224.4757257,5538352.420695294,20.83333333333333
5,50.91666666666667,25174329.184978608,8.932401187439098,2411797065.0595922,5538352.420695294,20.91666666666667
5,51.0,25426072.476828393,9.021725199313488,2433414064.5806847,5593735.944902247,21.0
5,51.08333333333333,25426072.476828393,9.021725199313488,2455230560.956125,5593735.944902247,21.08333333333333
5,51.16666666666667,25426072.476828393,9.021725199313488,2477192500.6407347,5593735.944902247,21.16666666666667
5,51.25,25426072.476828393,9.021725199313488,2499300853.256575,5593735.944902247,21.25
5,51.33333333333333,25426072.476828393,9.021725199313488,2521556594.8898544,5593735.944902247,21.33333333333333
5,51.41666666666667,25426072.476828393,9.021725199313488,2543960708.134022,5593735.944902247,21.41666666666667
5,51.5,25426072.476828393,9.021725199313488,2566514182.1331515,5593735.944902247,21.5
5,51.58333333333333,25426072.476828393,9.021725199313488,2589218012.625608,5593735.944902247,21.58333333333333
5,51.66666666666667,25426072.476828393,9.021725199313488,2612073201.988014,5593735.944902247,21.66666666666667
5,51.75,25426072.476828393,9.021725199313488,2635080759.2795033,5593735.944902247,21.75
5,51.83333333333333,25426072.476828393,9.021725199313488,2658241700.2862687,5593735.944902247,21.83333333333333
5,51.91666666666667,25426072.476828393,9.021725199313488,2681557047.566413,5593735.944902247,21.91666666666667
5,52.0,25680333.201596677,9.111942451306623,2705027830.4950914,5649673.304351269,22.0
5,52.08333333333333,25680333.201596677,9.111942451306623,2728711022.6694098,5649673.304351269,22.08333333333333
5,52.16666666666667,25680333.201596677,9.111942451306623,2752552102.791557,5649673.304351269,22.16666666666667
5,52.25,25680333.201596677,9.111942451306623,2776552123.4478517,5649673.304351269,22.25
5,52.33333333333333,25680333.201596677,9.111942451306623,2800712144.241855,5649673.304351269,22.33333333333333
5,52.41666666666667,25680333.201596677,9.111942451306623,2825033231.841152,5649673.304351269,22.41666666666667
5,52.5,25680333.201596677,9.111942451306623,2849516460.0244446,5649673.304351269,22.5
5,52.58333333333333,25680333.201596677,9.111942451306623,2874162909.7289586,5649673.304351269,22.58333333333333
5,52.66666666666667,25680333.201596677,9.111942451306623,2898973669.0981693,5649673.304351269,22.66666666666667
5,52.75,25680333.201596677,9.111942451306623,2923949833.5298414,5649673.304351269,22.75
5,52.83333333333333,25680333.201596677,9.111942451306623,2949092505.7243915,5649673.304351269,22.83333333333333
5,52.91666666666667,25680333.201596677,9.111942451306623,2974402795.733572,5649673.304351269,22.91666666666667
5,53.0,25937136.533612646,9.20306187581969,2999881821.0094805,5706170.0373947825,23.0
5,53.08333333333333,25937136.533612646,9.20306187581969,3025587203.1869383,5706170.0373947825,23.08333333333333
5,53.16666666666667,25937136.533612646,9.20306187581969,3051463954.5789127,5706170.0373947825,23.16666666666667
5,53.25,25937136.533612646,9.20306187581969,3077513217.6468334,5706170.0373947825,23.25
5,53.33333333333333,25937136.533612646,9.20306187581969,3103736142.4685407,5706170.0373947825,23.33333333333333
5,53.41666666666667,25937136.533612646,9.20306187581969,3130133886.789059,5706170.0373947825,23.41666666666667
5,53.5,25937136.533612646,9.20306187581969,3156707616.0717144,5706170.0373947825,23.5
5,53.58333333333333,25937136.533612646,9.20306187581969,3183458503.5495872,5706170.0373947825,23.58333333333333
5,53.66666666666667,25937136.533612646,9.20306187581969,3210387730.2773128,5706170.0373947825,23.66666666666667
5,53.75,25937136.533612646,9.20306187581969,3237496485.183223,5706170.0373947825,23.75
5,53.83333333333333,25937136.533612646,9.20306187581969,3264785965.121839,5706170.0373947825,23.83333333333333
5,53.91666666666667,25937136.533612646,9.20306187581969,3292257374.926713,5706170.0373947825,23.91666666666667
5,54.0,26196507.898948774,9.295092494577888,3319911927.463619,5763231.73776873,24.0
5,54.08333333333333,26196507.898948774,9.295092494577888,3347807905.3844786,5763231.73776873,24.08333333333333
5,54.16666666666667,26196507.898948774,9.295092494577888,3375889856.491477,5763231.73776873,24.16666666666667
5,54.25,26196507.898948774,9.295092494577888,3404159020.6058555,5763231.73776873,24.25
5,54.33333333333333,26196507.898948774,9.295092494577888,3432616645.8143296,5763231.73776873,24.33333333333333
5,54.41666666666667,26196507.898948774,9.295092494577888,3461263988.524194,5763231.73776873,24.41666666666667
5,54.5,26196507.898948774,9.295092494577888,3490102313.5187902,5763231.73776873,24.5
5,54.58333333333333,26196507.898948774,9.295092494577888,3519132894.0133505,5763231.73776873,24.58333333333333
5,54.66666666666667,26196507.898948774,9.295092494577888,3548357011.711208,5763231.73776873,24.66666666666667
5,54.75,26196507.898948774,9.295092494577888,3577775956.8603845,5763231.73776873,24.75
5,54.83333333333333,26196507.898948774,9.295092494577888,3607391028.3105555,5763231.73776873,24.83333333333333
5,54.91666666666667,26196507.898948774,9.295092494577888,3637203533.570394,5763231.73776873,24.91666666666667
5,55.0,29104320.27573209,10.326847761476033,3667214788.8652983,6402950.460661059,25.0
5,55.08333333333333,29104320.27573209,10.326847761476033,3698065837.918394,6402950.460661059,25.08333333333333
5,55.16666666666667,29104320.27573209,10.326847761476033,3729122560.631844,6402950.460661059,25.16666666666667
5,55.25,29104320.27573209,10.326847761476033,3760386328.1633835,6402950.460661059,25.25
5,55.33333333333333,29104320.27573209,10.326847761476033,3791858520.8118,6402950.460661059,25.33333333333333
5,55.41666666666667,29104320.27573209,10.326847761476033,3823540528.0778728,6402950.460661059,25.41666666666667
5,55.5,29104320.27573209,10.326847761476033,3855433748.7257195,6402950.460661059,25.5
5,55.58333333333333,29104320.27573209,10.326847761476033,3887539590.8445516,6402950.460661059,25.58333333333333
5,55.66666666666667,29104320.27573209,10.326847761476033,3919859471.9108424,6402950.460661059,25.66666666666667
5,55.75,29104320.27573209,10.326847761476033,3952394818.8509088,6402950.460661059,25.75
5,55.83333333333333,29104320.27573209,10.326847761476033,3985147068.103909,6402950.460661059,25.83333333333333
5,55.91666666666667,29104320.27573209,10.326847761476033,4018117665.685262,6402950.460661059,25.91666666666667
5,56.0,29395363.47848941,10.430116239090793,4051308067.250491,6466979.96526767,26.0
5,56.08333333333333,29395363.47848941,10.430116239090793,4084783767.664095,6466979.96526767,26.08333333333333
5,56.16666666666667,29395363.47848941,10.430116239090793,4118482639.4137897,6466979.96526767,26.16666666666667
5,56.25,29395363.47848941,10.430116239090793,4152406170.308482,6466979.96526767,26.25
5,56.33333333333333,29395363.47848941,10.430116239090793,4186555858.075806,6466979.96526767,26.33333333333333
5,56.41666666666667,29395363.47848941,10.430116239090793,4220933210.4282455,6466979.96526767,26.41666666666667
5,56.5,29395363.47848941,10.430116239090793,4255539745.129701,6466979.96526767,26.5
5,56.58333333333333,29395363.47848941,10.430116239090793,4290376990.0625,6466979.96526767,26.58333333333333
5,56.66666666666667,29395363.47848941,10.430116239090793,4325446483.294851,6466979.96526767,26.66666666666667
5,56.75,29395363.47848941,10.430116239090793,4360749773.148751,6466979.96526767,26.75
5,56.83333333333333,29395363.47848941,10.430116239090793,4396288418.268344,6466979.96526767,26.83333333333333
5,56.91666666666667,29395363.47848941,10.430116239090793,4432063987.688734,6466979.96526767,26.91666666666667
5,57.0,29689317.113274306,10.534417401481702,4468078060.90526,6531649.764920347,27.0
5,57.08333333333333,29689317.113274306,10.534417401481702,4504396897.742882,6531649.764920347,27.08333333333333
5,57.16666666666667,29689317.113274306,10.534417401481702,4540957860.159421,6531649.764920347,27.16666666666667
5,57.25,29689317.113274306,10.534417401481702,4577762562.325404,6531649.764920347,27.25
5,57.33333333333333,29689317.113274306,10.534417401481702,4614812629.172493,6531649.764920347,27.33333333333333
5,57.41666666666667,29689317.113274306,10.534417401481702,4652109696.46523,6531649.764920347,27.41666666666667
5,57.5,29689317.113274306,10.534417401481702,4689655410.873252,6531649.764920347,27.5
5,57.58333333333333,29689317.113274306,10.534417401481702,4727451430.043994,6531649.764920347,27.58333333333333
5,57.66666666666667,29689317.113274306,10.534417401481702,4765499422.675874,6531649.764920347,27.66666666666667
5,57.75,29689317.113274306,10.534417401481702,4803801068.591967,6531649.764920347,27.75
5,57.83333333333333,29689317.113274306,10.534417401481702,4842358058.814166,6531649.764920347,27.83333333333333
5,57.91666666666667,29689317.113274306,10.534417401481702,4881172095.637847,6531649.764920347,27.91666666666667
5,58.0,29986210.28440705,10.63976157549652,4920244892.707019,6596966.262569551,28.0
5,58.08333333333333,29986210.28440705,10.63976157549652,4959643491.587635,6596966.262569551,28.08333333333333
5,58.16666666666667,29986210.28440705,10.63976157549652,4999304747.794122,6596966.262569551,28.16666666666667
5,58.25,29986210.28440705,10.63976157549652,5039230412.375319,6596966.262569551,28.25
5,58.33333333333333,29986210.28440705,10.63976157549652,5079422248.053723,6596966.262569551,28.33333333333333
5,58.41666666666667,29986210.28440705,10.63976157549652,5119882029.303317,6596966.262569551,28.41666666666667
5,58.5,29986210.28440705,10.63976157549652,5160611542.427908,6596966.262569551,28.5
5,58.58333333333333,29986210.28440705,10.63976157549652,5201612585.639997,6596966.262569551,28.58333333333333
5,58.66666666666667,29986210.28440705,10.63976157549652,5242886969.140165,6596966.262569551,28.66666666666667
5,58.75,29986210.28440705,10.63976157549652,5284436515.197002,6596966.262569551,28.75
5,58.83333333333333,29986210.28440705,10.63976157549652,5326263058.227551,6596966.262569551,28.83333333333333
5,58.91666666666667,29986210.28440705,10.63976157549652,5368368444.8783045,6596966.262569551,28.91666666666667
5,59.0,30286072.38725112,10.746159191251484,5410754534.106729,6662935.925195246,29.0
5,59.08333333333333,30286072.38725112,10.746159191251484,5453489166.925969,6662935.925195246,29.08333333333333
5,59.16666666666667,30286072.38725112,10.746159191251484,5496508697.297338,6662935.925195246,29.16666666666667
5,59.25,30286072.38725112,10.746159191251484,5539815024.537848,6662935.925195246,29.25
5,59.33333333333333,30286072.38725112,10.746159191251484,5583410060.62663,6662935.925195246,29.33333333333333
5,59.41666666666667,30286072.38725112,10.746159191251484,5627295730.289336,6662935.925195246,29.41666666666667
5,59.5,30286072.38725112,10.746159191251484,5671473971.083127,6662935.925195246,29.5
5,59.58333333333333,30286072.38725112,10.746159191251484,5715946733.48221,6662935.925195246,29.58333333333333
5,59.66666666666667,30286072.38725112,10.746159191251484,5760715980.963954,6662935.925195246,29.66666666666667
5,59.75,30286072.38725112,10.746159191251484,5805783690.095575,6662935.925195246,29.75
5,59.83333333333333,30286072.38725112,10.746159191251484,5851151850.6214075,6662935.925195246,29.83333333333333
5,59.91666666666667,30286072.38725112,10.746159191251484,5896822465.550746,6662935.925195246,29.91666666666667
5,60.0,33647826.422235996,11.938982861480401,5942797551.24628,7402521.812891919,30.0
